-87.6140594,41.6449356,0.0
-87.544075,41.647438,20.833333333333336
-87.5438461,41.6489487,20.66115702479339
-87.5420609,41.6491089,28.947368421052634
-87.5426636,41.6502838,27.73109243697479
-87.5487366,41.6511154,17.51824817518248
-87.5395355,41.650795,30.275229357798167
-87.5353775,41.6509285,31.372549019607842
-87.5462723,41.6526108,25.0
-87.5499191,41.6527519,15.0
-87.5371094,41.6528549,30.476190476190478
-87.548027,41.6543198,18.115942028985508
-87.548027,41.6549034,16.428571428571427
-87.546257,41.6552773,24.087591240875913
-87.5431671,41.6559906,25.384615384615383
-87.5552902,41.6568108,1.7341040462427744
-87.5371246,41.6568832,24.561403508771928
-87.5547638,41.6578293,1.7045454545454544
-87.5559845,41.6580582,1.639344262295082
-87.5467529,41.6588287,20.833333333333336
-87.6404495,41.6596832,7.857142857142857
-87.5468063,41.6598892,20.13422818791946
-87.5547638,41.6603165,1.5544041450777202
-87.6398239,41.6616249,7.560137457044673
-87.5504227,41.661644,1.6666666666666667
-87.5564957,41.6619339,1.4218009478672986
-87.6405945,41.6640129,7.333333333333333
-87.6406174,41.6645508,7.236842105263158
-87.5562363,41.6644287,1.293103448275862
-87.558403,41.6649246,1.2295081967213115
-87.5516357,41.6656151,1.36986301369863
-87.6370468,41.6660423,7.0287539936102235
-87.6358414,41.667202,8.814589665653495
-87.6262741,41.6677933,7.123287671232877
-87.6279984,41.6679611,5.21978021978022
-87.636467,41.6692505,9.943181818181818
-87.6400986,41.6699181,13.18051575931232
-87.6275787,41.6701813,5.434782608695652
-87.6317139,41.6708641,7.142857142857142
-87.6353302,41.6711578,10.554089709762533
-87.6437836,41.6713448,13.068181818181818
-87.6486511,41.6713448,13.256484149855908
-87.636055,41.6721039,12.11340206185567
-87.6240158,41.671627,6.878306878306878
-87.6221237,41.6727295,6.842105263157896
-87.6547928,41.6728897,8.022922636103152
-87.6572571,41.6732178,7.909604519774012
-87.6336899,41.6735153,10.0
-87.6200104,41.6739235,9.473684210526317
-87.6390533,41.6746979,11.793611793611793
-87.6609497,41.6747894,9.35672514619883
-87.6216965,41.6750069,7.853403141361256
-87.6410065,41.6755333,11.576354679802956
-87.6330719,41.675724,6.91358024691358
-87.6229477,41.6755714,7.772020725388601
-87.6379089,41.676506,11.455847255369928
-87.6150742,41.676609,35.04043126684636
-87.6338043,41.677166,11.298076923076923
-87.6326065,41.6772995,6.796116504854369
-87.6162338,41.6771431,34.93333333333333
-87.6174469,41.6779099,34.29319371727749
-87.6260605,41.6782494,7.5
-87.6840668,41.6783714,6.775067750677506
-87.6464615,41.6786537,11.11111111111111
-87.639183,41.6789284,11.214953271028037
-87.6391907,41.6791344,11.188811188811188
-87.6440201,41.679039,10.755148741418765
-87.6459656,41.6794167,10.77981651376147
-87.6795044,41.6797447,6.648936170212766
-87.623085,41.6795998,7.444168734491314
-87.6351929,41.6799812,11.162790697674419
-87.6259079,41.6800728,7.389162561576355
-87.6835938,41.6799698,6.666666666666667
-87.6705627,41.6803894,13.227513227513226
-87.6610947,41.6803169,9.358288770053475
-87.6453171,41.6809769,10.46770601336303
-87.6320114,41.6809196,6.572769953051644
-87.6465378,41.6811981,10.585585585585585
-87.6144333,41.6811333,193.7007874015748
-87.619751,41.681324,32.914572864321606
-87.6381378,41.6815529,10.95890410958904
-87.6441727,41.6819954,10.989010989010989
-87.6224136,41.6820412,7.444168734491314
-87.64077,41.6821518,11.160714285714286
-87.6236801,41.6823807,7.654320987654321
-87.6291504,41.6825447,7.042253521126761
-87.6344757,41.6828003,11.059907834101383
-87.6677399,41.6830139,12.594458438287154
-87.6447372,41.6831017,10.91703056768559
-87.6231995,41.6832161,7.598039215686274
-87.6409225,41.6832352,11.037527593818984
-87.685173,41.6838341,13.28125
-87.6306839,41.6836662,7.02576112412178
-87.6279907,41.6838722,7.242990654205607
-87.6607056,41.6837349,11.951219512195122
-87.6721115,41.6836891,13.636363636363635
-87.5597153,41.6837273,5.5762081784386615
-87.6840057,41.684761,13.21243523316062
-87.6498489,41.6847191,9.734513274336283
-87.5385208,41.6836739,8.26086956521739
-87.6575623,41.6851387,11.556603773584905
-87.6485062,41.685257,10.75268817204301
-87.6575775,41.685524,11.475409836065573
-87.6306534,41.6854858,6.960556844547564
-87.6891937,41.6853371,6.169665809768637
-87.6546936,41.6860275,7.077625570776255
-87.6233597,41.6859627,7.328605200945626
-87.6176987,41.6861839,181.37254901960785
-87.6552353,41.6866837,6.783369803063458
-87.6389084,41.6862259,10.75268817204301
-87.6321793,41.686306,6.772009029345373
-87.6292114,41.6866646,6.8181818181818175
-87.6165009,41.6870003,182.35294117647058
-87.6570358,41.6872635,10.74561403508772
-87.6498566,41.6867523,9.18580375782881
-87.6329041,41.6873398,6.401766004415011
-87.6128693,41.6875458,184.6153846153846
-87.6102219,41.6875992,186.83544303797467
-87.6198959,41.6879082,163.67924528301887
-87.6851273,41.6883812,8.229426433915211
-87.6682663,41.6883392,11.415525114155251
-87.6233063,41.6883125,7.142857142857142
-87.6358719,41.6885872,9.168443496801707
-87.6293793,41.6886139,6.578947368421052
-87.6631699,41.6888695,10.79295154185022
-87.7047501,41.6892357,13.066666666666665
-87.6282501,41.6891518,6.798245614035088
-87.7028275,41.689373,15.079365079365079
-87.5337296,41.6886749,8.0
-87.6282578,41.689537,6.783369803063458
-87.6492462,41.6897507,8.764940239043826
-87.6354141,41.6901131,9.129511677282377
