-87.6140594,41.6449356,0.0
-87.6157684,41.6450043,0.0
-87.6164551,41.6454659,0.0
-87.6160736,41.6462135,0.0
-87.6162415,41.6467896,0.0
-87.6152496,41.6466904,0.0
-87.6138916,41.646698,0.0
-87.61689,41.6472778,0.0
-87.6159363,41.6472931,0.0
-87.615097,41.6472931,0.0
-87.6143951,41.6472931,0.0
-87.6135483,41.6472931,0.0
-87.5435638,41.6469955,0.0
-87.5432587,41.6468697,0.0
-87.5437393,41.6471786,0.0
-87.6162338,41.6476669,0.0
-87.6153412,41.6476669,0.0
-87.6146393,41.6476669,0.0
-87.6141205,41.6476669,0.0
-87.6136017,41.6476669,0.0
-87.544075,41.647438,0.0
-87.6160965,41.6482315,0.0
-87.6151047,41.6482315,0.0
-87.6142807,41.6482048,0.0
-87.6130905,41.6482162,0.0
-87.5447159,41.6479301,0.0
-87.5442657,41.6480026,0.0
-87.543396,41.647934,0.0
-87.5422363,41.6479378,0.0
-87.6164627,41.6486473,0.0
-87.6155472,41.6486473,0.0
-87.6151047,41.6486473,0.06958215913439794
-87.6145401,41.648838,0.0
-87.5455704,41.6485291,0.0
-87.5441284,41.6484642,0.0
-87.5431519,41.6484642,0.0
-87.5426407,41.6484642,0.0
-87.545578,41.6486664,0.0
-87.5443802,41.6487083,0.0
-87.543869,41.6487083,0.0
-87.5438461,41.6489487,0.0
-87.5450821,41.6487694,0.0
-87.5426636,41.64888,0.0
-87.5353775,41.6489525,0.0
-87.545578,41.6490097,0.0
-87.5390167,41.6490593,0.0
-87.5462799,41.6492157,0.0
-87.5426636,41.6493263,0.0
-87.543869,41.649292,0.0
-87.545578,41.6494904,0.0
-87.5371017,41.6492233,0.0
-87.545578,41.6496277,0.0
-87.5450821,41.6494217,0.0
-87.5443802,41.649292,0.0
-87.5467911,41.6495972,1.7221584385763493
-87.5426636,41.6496544,0.0
-87.5402298,41.6496658,2.356637863315004
-87.5383148,41.6493073,0.0
-87.543869,41.6497841,0.0
-87.5431671,41.6493034,0.0
-87.5420609,41.6491089,0.0
-87.5407486,41.6495743,0.0
-87.5395279,41.6493912,2.487562189054726
-87.5390167,41.6497192,0.0
-87.6027298,41.6500664,0.0
-87.5378036,41.6493874,0.0
-87.5371094,41.6498413,0.0
-87.5365906,41.6493874,0.0
-87.5358887,41.6493874,0.0
-87.5353775,41.6495514,0.0
-87.5346832,41.649437,0.0
-87.6031418,41.6502075,0.0
-87.5475388,41.6502037,1.1055831951354338
-87.5450745,41.6501846,0.0
-87.5443802,41.6501846,0.0
-87.5467834,41.6502876,1.7221584385763493
-87.6071777,41.650383,0.0
-87.5431671,41.6502151,0.0
-87.6039658,41.6504517,0.0
-87.5479431,41.6502953,0.0
-87.5426636,41.6502838,0.0
-87.6081314,41.6505013,0.0
-87.5462723,41.650425,0.0
-87.5358887,41.6502533,0.0
-87.5402298,41.65028,2.356637863315004
-87.6030273,41.6507835,0.0
-87.545578,41.6504211,0.0
-87.5371094,41.6503105,0.0
-87.5426636,41.6505547,0.0
-87.5378036,41.6504936,0.0
